BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,CANARSIE,05 TAX CLASS 1 VACANT LAND,1B,8246,39,,V0, N/A EAST 100 STREET ,,0,0,0,0,235,0,0, 1 , V0 , $-   ,7/12/2018
3,CANARSIE,05 TAX CLASS 1 VACANT LAND,1B,8246,133,,V0, EAST 100 STREET ,,0,0,0,0,355,0,0, 1 , V0 , $10 ,7/12/2018
3,CANARSIE,05 TAX CLASS 1 VACANT LAND,1B,8275,19,,V0, 6A MATTHEWS PLACE ,,11236,0,0,0,"1,000",0,0, 1 , V0 ," $17,000 ",4/15/2019
3,CANARSIE,05 TAX CLASS 1 VACANT LAND,1B,8278,71,,V0, 1556 EAST 95TH STREET ,,11236,0,0,0,"1,500",0,0, 1 , V0 ," $80,000 ",11/1/2018
3,CANARSIE,05 TAX CLASS 1 VACANT LAND,1B,8278,171,,V0, N/A EAST 95TH STREET ,,11236,0,0,0,"1,200",0,0, 1 , V0 , $-   ,11/1/2018
3,CANARSIE,06 TAX CLASS 1 - OTHER,1,8020,66,,Z0, EAST 84TH STREET ,,0,0,0,0,"2,500",0,0, 1 , Z0 ," $130,000 ",6/25/2018
3,CANARSIE,06 TAX CLASS 1 - OTHER,1,8220,35,,G0, 9314 AVENUE J ,,11236,1,0,1,"4,358",0,1955, 1 , G0 , $-   ,12/5/2018
3,CANARSIE,07 RENTALS - WALKUP APARTMENTS,2A,3641,37,,C3, 694 BRISTOL STREET ,,11236,4,0,4,"2,650","3,520",1930, 2 , C3 , $-   ,4/22/2019
3,CANARSIE,07 RENTALS - WALKUP APARTMENTS,2A,4714,24,,C3, 561 EAST 93RD STREET ,4,11236,4,0,4,"3,000","5,340",1920, 2 , C3 ," $1,095,000 ",1/17/2019
3,CANARSIE,07 RENTALS - WALKUP APARTMENTS,2A,4755,36,,C3, 611 EAST 95TH STREET ,4,11236,4,0,4,"3,575","3,600",1920, 2 , C3 ," $800,000 ",10/18/2018
3,CANARSIE,07 RENTALS - WALKUP APARTMENTS,2A,4755,53,,C3, 604 EAST 96TH STREET ,4,11236,4,0,4,"3,380","3,250",1920, 2 , C3 ," $450,000 ",5/25/2018
3,CANARSIE,07 RENTALS - WALKUP APARTMENTS,2A,4755,65,,C2, 632 EAST 96TH STREET ,6,11236,6,0,6,"3,575","5,560",1920, 2 , C2 ," $1,025,000 ",1/4/2019
3,CANARSIE,07 RENTALS - WALKUP APARTMENTS,2,7994,58,,C7, 1106 REMSEN AVENUE ,,11236,16,2,18,"14,000","12,062",1965, 2 , C7 ," $3,000,000 ",11/29/2018
3,CANARSIE,07 RENTALS - WALKUP APARTMENTS,2A,8124,89,,C3, 934 EAST 92ND STREET ,,11236,4,0,4,"2,133","2,340",1932, 2 , C3 , $-   ,11/14/2018
3,CANARSIE,07 RENTALS - WALKUP APARTMENTS,2A,8167,33,,C3, 9804 FARRAGUT ROAD ,,11236,4,0,4,"2,000","2,694",1920, 2 , C3 ," $619,952 ",5/25/2018
3,CANARSIE,09 COOPS - WALKUP APARTMENTS,2,8235,289,,C6," 1011 E 108TH STREET, 3D ",,11236,0,0,0,0,0,1967, 2 , C6 ," $156,000 ",5/22/2018
3,CANARSIE,09 COOPS - WALKUP APARTMENTS,2,8235,289,,C6," 1031 EAST 108 STREET, 1A ",,11236,0,0,0,0,0,1967, 2 , C6 ," $155,000 ",3/28/2019
3,CANARSIE,09 COOPS - WALKUP APARTMENTS,2,8235,315,,C6," 969 EAST 108TH STREET, 2A ",,11236,0,0,0,0,0,1967, 2 , C6 ," $160,000 ",1/17/2019
3,CANARSIE,09 COOPS - WALKUP APARTMENTS,2,8235,315,,C6," 979 EAST 108TH STREET, #2D ",,11236,0,0,0,0,0,1967, 2 , C6 ," $156,000 ",5/30/2018
3,CANARSIE,12 CONDOS - WALKUP APARTMENTS,2,7964,1015,,R2, 534 EAST 86TH STREET ,303,11236,1,0,1,"13,000",836,1986, 2 , R2 ," $290,000 ",11/9/2018
3,CANARSIE,12 CONDOS - WALKUP APARTMENTS,2,8010,1012,,R2, 751 EAST 89TH STREET ,1012,11236,1,0,1,"7,869",989,1985, 2 , R2 ," $340,000 ",12/7/2018
3,CANARSIE,12 CONDOS - WALKUP APARTMENTS,2,8038,1118,,R2, 1039 EAST 86 STREET ,3,11236,1,0,1,0,"1,858",2004, 2 , R2 ," $497,000 ",12/5/2018
3,CANARSIE,12 CONDOS - WALKUP APARTMENTS,2,8295,1001,,R2, 9210 AVENUE N ,101,11236,1,0,1,"10,000",805,0, 2 , R2 ," $355,000 ",9/27/2018
3,CANARSIE,12 CONDOS - WALKUP APARTMENTS,2,8295,1003,,R2, 9210 AVENUE N ,103,11236,1,0,1,"10,000",719,0, 2 , R2 ," $250,000 ",6/18/2018
3,CANARSIE,12 CONDOS - WALKUP APARTMENTS,2,8295,1004,,R2, 9204 AVENUE N ,104,11236,1,0,1,"10,000",717,0, 2 , R2 ," $260,000 ",8/10/2018
3,CANARSIE,12 CONDOS - WALKUP APARTMENTS,2,8295,1004,,R2," 9210 AVENUE N, 104 ",104,11236,1,0,1,"10,000",717,0, 2 , R2 ," $340,000 ",4/10/2019
3,CANARSIE,13 CONDOS - ELEVATOR APARTMENTS,2,8036,1005,,R4," 8413 AVENUE K, 2E ",2E,11236,1,0,1,0,878,2009, 2 , R4 ," $410,000 ",1/30/2019
3,CANARSIE,13 CONDOS - ELEVATOR APARTMENTS,2,8237,1032,,R4," 1361 EAST 91ST STREET, 502D ",502D,11236,1,0,1,"18,731",569,0, 2 , R4 , $-   ,3/28/2019
3,CANARSIE,21 OFFICE BUILDINGS,4,8200,43,,O7, 9222 FLATLANDS AVE ,,11236,0,1,1,"21,850","10,742",1959, 4 , O7 , $-   ,5/18/2018
3,CANARSIE,22 STORE BUILDINGS,4,7994,1,,K2, 8913 GLENWOOD ROAD ,,11236,0,3,3,"3,000","2,280",1931, 4 , K2 ," $750,000 ",6/20/2018
3,CANARSIE,22 STORE BUILDINGS,4,8001,1,,K1, 8023 FLATLANDS AVENUE ,,11236,0,3,3,"4,600","3,838",1963, 4 , K1 , $-   ,1/1/2019
3,CANARSIE,22 STORE BUILDINGS,4,8001,4,,K1, 8015 FLATLANDS AVENUE ,,11236,0,3,3,"3,381","2,650",1963, 4 , K1 , $-   ,1/1/2019
3,CANARSIE,22 STORE BUILDINGS,4,8001,6,,K1, 8009 FLATLANDS AVENUE ,,11236,0,3,3,"3,200","2,680",1963, 4 , K1 , $-   ,1/1/2019
3,CANARSIE,22 STORE BUILDINGS,4,8001,8,,K1, 8001 FLATLANDS AVENUE ,,11236,0,4,4,"4,800","4,069",1965, 4 , K1 , $-   ,1/1/2019
3,CANARSIE,22 STORE BUILDINGS,4,8021,42,,K4, 8416 FLATLANDS AVENUE ,,11236,1,2,3,"3,600","3,218",1968, 4 , K4 ," $725,000 ",8/30/2018
3,CANARSIE,22 STORE BUILDINGS,4,8108,32,,K1, 9002 AVENUE B ,,11236,0,6,6,"7,000","7,000",1950, 4 , K1 ," $1,500,000 ",12/13/2018
3,CANARSIE,22 STORE BUILDINGS,4,8132,1,,K1, 9921 FOSTER AVENUE ,,11236,0,1,1,"5,000","5,000",1957, 4 , K1 ," $875,000 ",9/19/2018
3,CANARSIE,22 STORE BUILDINGS,4,8173,1,,K1, 10415 GLENWOOD ROAD ,,11236,0,3,3,"7,110","4,898",1953, 4 , K1 ," $1,612,710 ",5/16/2018
3,CANARSIE,22 STORE BUILDINGS,4,8183,13,,K1, 9501 FLATLANDS AVENUE ,,11236,0,1,1,"2,159","2,158",1972, 4 , K1 ," $775,000 ",7/16/2018
3,CANARSIE,22 STORE BUILDINGS,4,8184,39,,K1, 1432 ROCKAWAY PARKWAY ,,11236,0,3,3,"10,000","9,875",1931, 4 , K1 , $-   ,1/30/2019
3,CANARSIE,22 STORE BUILDINGS,4,8184,44,,K2, 1444 ROCKAWAY PARKWAY ,,11236,0,1,1,"11,588","10,430",1982, 4 , K2 , $-   ,5/21/2018
3,CANARSIE,22 STORE BUILDINGS,4,8184,52,,K1, 1464 ROCKAWAY PARKWAY ,,11236,0,2,2,"2,250","1,250",1954, 4 , K1 , $-   ,5/21/2018
3,CANARSIE,22 STORE BUILDINGS,4,8199,40,,K1, 9102-9122 FLATLANDS AVENUE ,,11236,0,6,6,"4,480","4,470",1935, 4 , K1 ," $1,665,000 ",12/11/2018
3,CANARSIE,22 STORE BUILDINGS,4,8199,45,,K1, 1178 EAST 92ND STREET ,,11236,0,1,1,"1,271","1,061",1935, 4 , K1 ," $350,000 ",3/11/2019
3,CANARSIE,22 STORE BUILDINGS,4,8256,45,,K4, 9122 AVENUE L ,,11236,1,2,3,"2,640","2,295",1931, 4 , K4 ," $580,000 ",6/8/2018
3,CANARSIE,22 STORE BUILDINGS,4,8259,34,,K1, 9408 AVENUE L ,,11236,0,1,1,"1,153",504,1931, 4 , K1 ," $260,000 ",10/11/2018
3,CANARSIE,29 COMMERCIAL GARAGES,4,7918,41,,G2, 432-442 EAST 83RD STREET ,,11236,0,1,1,"18,000","2,600",1970, 4 , G2 , $-   ,3/19/2019
3,CANARSIE,29 COMMERCIAL GARAGES,4,7946,1,,G2, 960 REMSEN AVENUE ,,11236,0,1,1,"5,437","3,770",1931, 4 , G2 ," $166,500 ",5/14/2018
3,CANARSIE,29 COMMERCIAL GARAGES,4,8141,46,,G9, 995 REMSEN AVENUE ,,11236,0,2,2,"12,900","3,450",1980, 4 , G9 ," $1,800,000 ",11/27/2018
3,CANARSIE,29 COMMERCIAL GARAGES,4,8169,1,,G1, 10009 GLENWOOD ROAD ,,11236,0,1,1,"14,000","14,000",1968, 4 , G1 ," $3,300,000 ",7/3/2018
3,CANARSIE,29 COMMERCIAL GARAGES,4,8204,42,,G4, 1512 ROCKAWAY PARKWAY ,,11236,0,1,1,"13,825","2,496",1962, 4 , G4 , $-   ,8/3/2018
3,CANARSIE,29 COMMERCIAL GARAGES,4,8206,52,,G7, 926 EAST 99TH STREET ,,11236,0,0,0,"2,000",0,0, 4 , G7 ," $100,000 ",10/18/2018
3,CANARSIE,30 WAREHOUSES,4,8132,4,,E1, 9915 FOSTER AVENUE ,,11236,0,1,1,"5,000","5,000",1957, 4 , E1 ," $875,000 ",9/19/2018
3,CANARSIE,30 WAREHOUSES,4,8132,6,,E1, 9909 FOSTER AVENUE ,,11236,0,1,1,"5,000","5,000",1957, 4 , E1 ," $400,000 ",9/20/2018
3,CANARSIE,30 WAREHOUSES,4,8132,9,,E1, 9903 FOSTER AVENUE ,,11236,0,1,1,"5,000","5,000",1957, 4 , E1 , $-   ,9/20/2018
3,CANARSIE,33 EDUCATIONAL FACILITIES,4,8147,24,,W2, 1285 ROCKAWAY AVENUE ,,11236,0,1,1,"18,478","11,352",1958, 4 , W2 , $-   ,3/28/2019
3,CANARSIE,33 EDUCATIONAL FACILITIES,4,8147,24,,W2, 1285 ROCKAWAY AVENUE ,,11236,0,1,1,"18,478","11,352",1958, 4 , W2 ," $4,000,000 ",1/15/2019
3,CANARSIE,43 CONDO OFFICE BUILDINGS,4,7991,1003,,RB, 8614 FARRAGUT ROAD ,MED,11236,0,1,1,0,0,0, 4 , RB ," $50,000 ",7/27/2018
3,CANARSIE,43 CONDO OFFICE BUILDINGS,4,8181,1005,,RB, 1097 EAST 93RD STREET ,100,11236,0,1,1,0,0,0, 4 , RB , $-   ,6/25/2018
3,CANARSIE,43 CONDO OFFICE BUILDINGS,4,8181,1008,,RB, 1111 EAST 93RD STREET ,400,11236,0,1,1,0,0,0, 4 , RB , $500 ,6/28/2018
3,CANARSIE,43 CONDO OFFICE BUILDINGS,4,8181,1008,,RB," 1111 EAST 93RD STREET, 400 ",400,11236,0,1,1,0,0,0, 4 , RB ," $181,758 ",1/16/2019
3,CANARSIE,43 CONDO OFFICE BUILDINGS,4,8181,1009,,RB," 1113 EAST 93RD ST, 500 ",500,11236,0,1,1,0,0,0, 4 , RB , $10 ,8/6/2018
3,CANARSIE,43 CONDO OFFICE BUILDINGS,4,8181,1009,,RB, 1113 EAST 93RD STREET ,500,11236,0,1,1,0,0,0, 4 , RB ," $324,420 ",5/10/2018
3,CANARSIE,44 CONDO PARKING,4,7991,1001,,RG, 8614 FARRAGUT ROAD ,G-1,11236,0,1,1,"4,120",200,0, 4 , RG ," $20,000 ",7/27/2018
3,CANARSIE,44 CONDO PARKING,4,7991,1002,,RG, 8614 FARRAGUT ROAD ,G-2,11236,0,1,1,"4,120",200,0, 4 , RG , $-   ,7/27/2018
3,CANARSIE,44 CONDO PARKING,4,8036,1027,,RP," 8413 AVENUE K, PS7 ",PS7,11236,0,1,1,0,0,2009, 4 , RP ," $410,000 ",1/30/2019
3,CANARSIE,44 CONDO PARKING,4,8058,1002,,RG, 1254 EAST 80TH STREET ,G2,11236,0,1,1,"137,889",160,0, 4 , RG , $-   ,8/10/2018
3,CANARSIE,44 CONDO PARKING,4,8058,1008,,RG, 1244 EAST 80TH STREET ,G8,11236,0,1,1,"137,889",160,0, 4 , RG , $-   ,5/7/2018
3,CANARSIE,44 CONDO PARKING,4,8060,1019,,RG," 1236 EAST 82ND STREET, G35 ",G35,11236,0,1,1,"137,889",170,0, 4 , RG ," $235,000 ",2/25/2019
3,CANARSIE,44 CONDO PARKING,4,8060,1051,,RG, 8110 AVENUE L ,G67,11236,0,1,1,"137,889",170,0, 4 , RG , $-   ,11/27/2018
3,CANARSIE,44 CONDO PARKING,4,8060,1075,,RG, 1231 EAST 80TH STREET ,G91,11236,0,1,1,"137,889",170,0, 4 , RG , $-   ,10/5/2018
3,CANARSIE,44 CONDO PARKING,4,8181,1001,,RG, 1097 EAST 93RD STREET ,104,11236,0,1,1,0,240,1900, 4 , RG ," $106,000 ",6/25/2018
3,CANARSIE,44 CONDO PARKING,4,8181,1002,,RG, 1105 EAST 93RD STREET ,204,11236,0,1,1,0,240,1900, 4 , RG ," $10,000 ",7/26/2018
3,CANARSIE,44 CONDO PARKING,4,8273,1007,,RG," 10809 SEAVIEW AVENUE, P7 ",P7,11236,0,1,1,0,153,1989, 4 , RG , $100 ,1/9/2019
3,CANARSIE,44 CONDO PARKING,4,8273,1018,,RG," 10801 SEAVIEW AVENUE, P18 ",P18,11236,0,1,1,0,153,1989, 4 , RG ," $15,803 ",1/9/2019
3,CANARSIE,44 CONDO PARKING,4,8273,1020,,RG," 10803 SEAVIEW AVENUE, P20 ",P20,11236,0,1,1,0,153,1989, 4 , RG , $100 ,1/9/2019
3,CANARSIE,44 CONDO PARKING,4,8273,1023,,RG, 10813 SEAVIEW AVENUE ,P23,11236,0,1,1,0,153,1989, 4 , RG ," $6,000 ",6/25/2018
3,CANARSIE,44 CONDO PARKING,4,8273,1055,,RG," 1459 EAST 108 STREET, P55 ",P55,11236,0,1,1,0,153,0, 4 , RG , $100 ,1/9/2019
3,CANARSIE,44 CONDO PARKING,4,8273,1064,,RG, 1447 EAST 108 STREET ,P64,11236,0,1,1,0,153,1989, 4 , RG , $-   ,6/6/2018
3,CANARSIE,44 CONDO PARKING,4,8273,1075,,RG, 10802 FLATLANDS 9 STREET ,P75,11236,0,1,1,0,153,1989, 4 , RG , $-   ,9/20/2018
3,CANARSIE,44 CONDO PARKING,4,8273,1079,,RG, 10808 FLATLANDS 9 STREET ,P79,11236,0,1,1,0,153,1989, 4 , RG , $-   ,7/10/2018
3,CANARSIE,44 CONDO PARKING,4,8273,1103,,RP, 1453 EAST 108TH STREET ,P103,11236,0,1,1,0,0,1989, 4 , RP ," $5,250 ",5/24/2018
3,CANARSIE,44 CONDO PARKING,4,8273,1135,,RP, 10845 SEAVIEW AVENUE ,P135,11236,0,1,1,0,0,1989, 4 , RP , $100 ,9/7/2018
3,CANARSIE,44 CONDO PARKING,4,8273,1176,,RP, 10850 FLATLANDS 9 STREET ,P176,11236,0,1,1,0,0,1989, 4 , RP , $100 ,10/29/2018
3,CARROLL GARDENS,01 ONE FAMILY DWELLINGS,1,365,9,,A5, 12 2ND PLACE ,,11231,1,0,1,"1,700","2,244",1901, 1 , A5 ," $2,785,000 ",2/14/2019
3,CARROLL GARDENS,01 ONE FAMILY DWELLINGS,1,365,31,,A5, 54 2ND PLACE ,8,11231,1,0,1,"1,280","2,310",1900, 1 , A5 ," $2,700,000 ",3/4/2019
3,CARROLL GARDENS,01 ONE FAMILY DWELLINGS,1,371,11,,A4, 487 CLINTON STREET ,,11231,1,0,1,"1,100","2,016",1899, 1 , A4 , $-   ,7/17/2018
3,CARROLL GARDENS,01 ONE FAMILY DWELLINGS,1,376,15,,A5, 90 LUQUER STREET ,,11231,1,0,1,"1,107","2,299",1900, 1 , A5 ," $2,250,000 ",1/30/2019
3,CARROLL GARDENS,01 ONE FAMILY DWELLINGS,1,408,2,,S0, 281 COURT STREET ,,11231,1,2,3,"1,943","2,250",1931, 1 , S0 , $-   ,3/4/2019
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,338,26,,B1, 246 SACKETT STREET ,,11231,2,0,2,"2,000","3,440",1899, 1 , B1 ," $5,000,000 ",11/20/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,344,32,,B9, 408A CLINTON STREET ,,11231,2,0,2,"1,361","3,360",1899, 1 , B9 ," $4,250,000 ",5/1/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,345,30,,S2, 356 COURT STREET ,,11231,2,1,3,"1,667","1,849",1931, 1 , S2 , $-   ,4/29/2019
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,356,18,,B9, 214 CARROLL STREET ,,11231,2,0,2,"1,667","3,400",1899, 1 , B9 , $-   ,6/25/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,366,36,,B1, 85 1/2 THIRD PLACE ,,11231,2,0,2,"1,667","2,000",1901, 1 , B1 ," $2,350,000 ",4/16/2019
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,366,36,,B1, 851/2 THIRD PLACE ,,11231,2,0,2,"1,667","2,000",1901, 1 , B1 , $-   ,12/10/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,370,17,,B9, 26 3 PLACE ,,11231,2,0,2,"1,900","2,584",1899, 1 , B9 ," $2,400,000 ",10/30/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,370,20,,B9, 32 3RD PLACE ,,11231,2,0,2,"1,900","2,352",1899, 1 , B9 ," $3,825,000 ",6/25/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,377,17,,B9, 148 LUQUER STREET ,,11231,2,0,2,"2,267","4,784",1901, 1 , B9 , $-   ,1/7/2019
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,377,55,,B9, 1411/2 NELSON STREET ,,11231,2,0,2,"1,667","2,048",1901, 1 , B9 ," $3,775,000 ",7/9/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,381,19,,B9, 154 HUNTINGTON STREET ,,11231,2,0,2,"1,667","1,776",1901, 1 , B9 , $-   ,10/24/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,381,19,,B9, 154 HUNTINGTON STREET ,,11231,2,0,2,"1,667","1,776",1901, 1 , B9 ," $1,600,000 ",10/24/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,382,32,,S2, 552 COURT STREET ,,11231,2,1,3,"1,600","3,000",1931, 1 , S2 ," $2,550,000 ",8/21/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,408,3,,B9, 279 COURT STREET ,,11231,2,0,2,"1,053","1,152",1910, 1 , B9 ," $1,250,000 ",8/1/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,408,25,,B1, 38 BUTLER STREET ,,11231,2,0,2,"2,500","3,000",1901, 1 , B1 ," $3,700,000 ",4/12/2019
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,409,47,,B9, 103 DOUGLAS STREET ,,11231,2,0,2,"2,000","2,100",1901, 1 , B9 ," $1,950,000 ",8/23/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,414,44,,B9, 333 DEGRAW STREET ,,11231,2,0,2,"2,000","2,212",1901, 1 , B9 , $-   ,10/4/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,414,45,,B1, 331 DEGRAW STREET ,,11231,2,0,2,"2,000","3,999",1901, 1 , B9 ," $6,050,000 ",6/26/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,415,54,,B9, 387 DEGRAW STREET ,,11231,2,0,2,"1,933","2,394",1899, 1 , B9 ," $2,700,000 ",10/22/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,428,12,,B9, 320 SACKETT ST ,,11231,2,0,2,"2,200","2,860",1901, 1 , B9 ," $2,562,500 ",2/28/2019
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,429,2,,S2, 299 SMITH STREET ,,11231,2,1,3,"1,200","2,640",1931, 1 , S2 , $-   ,4/29/2019
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,429,7,,S2, 289 SMITH STREET ,,11231,2,1,3,"1,600","2,640",1931, 1 , S2 , $-   ,12/19/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,436,47,,B9, 345 PRESIDENT STREET ,,11231,2,0,2,"1,568","2,180",1899, 1 , B9 , $-   ,7/20/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,443,4,,S2, 337 SMITH STREET ,,11231,2,1,3,"1,514","3,224",1931, 1 , S2 ," $2,140,000 ",2/27/2019
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,443,4,,S2, 337 SMITH STREET ,,11231,2,1,3,"1,514","3,224",1931, 1 , S2 , $-   ,7/19/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,443,48,,B1, 307 CARROLL STREET ,,11231,2,0,2,"1,040","1,960",1901, 1 , B1 , $10 ,7/27/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,450,39,,B1, 306 CARROLL STREET ,,11231,2,0,2,"1,455","2,433",1899, 1 , B1 ," $2,800,000 ",12/28/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,460,4,,B3, 10 2ND STREET ,,11231,2,0,2,"1,525","2,280",1901, 1 , B3 , $-   ,3/21/2019
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,460,19,,B1, 40 2 STREET ,,11231,2,0,2,"1,800","2,180",1901, 1 , B1 ," $2,430,000 ",11/8/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,460,20,,B3, 42 SECOND STREET ,,11231,2,0,2,"1,800","2,280",1901, 1 , B3 , $-   ,12/8/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,460,41,,B9, 47 3RD STREET ,,11231,2,0,2,"1,600","2,340",1901, 1 , B9 ," $3,042,500 ",7/19/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,464,59,,B1, 21 4 STREET ,,11231,2,0,2,"1,800","1,568",1899, 1 , B1 , $-   ,11/19/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,472,42,,B1, 9 DENNETT PLACE ,,11231,2,0,2,881,"1,512",1899, 1 , B1 ," $1,805,000 ",7/3/2018
3,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,1,478,42,,B9, 37 GARNET STREET ,,11231,2,0,2,"2,000","1,300",1901, 1 , B9 ," $1,325,000 ",4/10/2019
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,343,40,,C0, 151 PRESIDENT STREET ,,11231,3,0,3,"1,700","1,785",1899, 1 , C0 ," $2,950,000 ",3/4/2019
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,345,22,,C0, 270 UNION STREET ,,11231,3,0,3,"1,667","2,688",1899, 1 , C0 , $-   ,4/29/2019
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,345,23,,C0, 272 UNION STREET ,,11231,3,0,3,"1,667","2,688",1899, 1 , C0 , $-   ,4/29/2019
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,350,33,,C0, 434 CLINTON STREET ,,11231,3,0,3,"1,073","2,816",1899, 1 , C0 , $-   ,9/4/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,361,40,,C0, 81 2ND PLACE ,,11231,3,0,3,"2,142","4,200",1901, 1 , C0 , $-   ,9/28/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,361,42,,C0, 77 2 PLACE ,,11231,3,0,3,"2,142","4,256",1901, 1 , C0 ," $4,410,000 ",1/15/2019
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,365,10,,C0, 16 SECOND PLACE ,,11231,3,0,3,"3,400","4,488",1899, 1 , C0 , $-   ,5/3/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,365,10,,C0, 16 SECOND PLACE ,,11231,3,0,3,"3,400","4,488",1899, 1 , C0 ," $4,500,000 ",5/18/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,366,22,,C0, 92 2 PLACE ,,11231,3,0,3,"1,500","3,000",1901, 1 , C0 ," $3,350,000 ",11/30/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,370,21,,C0, 34 3 PLACE ,,11231,3,0,3,"2,000","2,472",1899, 1 , C0 , $-   ,12/13/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,370,50,,C0, 17 4TH PLACE ,,11231,3,0,3,"1,850","2,590",1899, 1 , C0 , $-   ,5/14/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,371,22,,C0, 80 3 PLACE ,,11231,3,0,3,"2,500","3,375",1899, 1 , C0 , $-   ,12/26/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,371,22,,C0, 80 3 PLACE ,,11231,3,0,3,"2,500","3,375",1899, 1 , C0 , $-   ,2/4/2019
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,371,35,,C0, 100 3RD PLACE ,,11231,3,0,3,"2,083","3,400",1899, 1 , C0 ," $3,100,000 ",1/8/2019
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,372,29,,C0, 658 HENRY STREET ,,11231,3,0,3,"1,388","2,430",1899, 1 , C0 ," $529,490 ",12/20/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,374,4,,C0, 521 CLINTON STREET ,,11231,3,0,3,"1,400","2,400",1899, 1 , C0 , $-   ,6/10/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,374,24,,C0, 84 4TH PLACE ,,11231,3,0,3,"2,000","3,600",1899, 1 , C0 , $-   ,9/5/2018
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,374,35,,C0," 177 LUQUER STREET, 3 ",3,11231,3,0,3,"2,450","5,230",1899, 1 , C0 ," $228,333 ",2/20/2019
3,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,1,374,53,,C0, 139 LUQUER STREET ,,11231,3,0,3,"1,875","2,660",1899, 1 , C0 ," $1,600,000 ",12/17/2018
